timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,background_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,keyboard_hardware_interrupts,kernel_context_switches_delta,kernel_sys_read_delta,kernel_sys_write_delta,kernel_openat_delta,kernel_execve_delta,kernel_connect_delta,scenario,collector_type,label
2026-05-27 16:20:52.026594,16,20,52,0.0,42.5,0.0,84.6,53.7,188,188,180,1,3,1,4,5,1,3,446,2.3723,188,1.0,188,3,3,1,0.0,0,395,1401,18,1145,6,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:20:52.783911,16,20,52,0.0,42.5,0.0,84.6,53.71,188,188,180,1,3,1,4,5,1,3,446,2.3723,188,1.0,188,3,3,1,0.0,0,498,1441,20,1205,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:20:53.474856,16,20,53,0.0,42.5,0.0,84.6,53.72,188,187,179,1,3,1,4,5,1,3,445,2.367,188,1.0,188,3,3,1,0.0,0,399,1427,12,1166,8,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:20:54.175598,16,20,54,6.9,42.5,0.0,84.6,53.73,188,188,180,1,3,1,4,5,1,3,446,2.3723,188,1.0,188,3,3,1,0.0367,0,326,1396,19,1143,6,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:20:54.991099,16,20,54,0.0,42.5,0.0,84.6,53.75,188,188,180,1,3,1,4,5,1,3,446,2.3723,188,1.0,188,3,3,1,0.0,0,1063,1628,293,1734,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:20:55.815535,16,20,55,0.0,42.5,0.0,84.6,53.76,188,188,180,1,3,1,4,5,1,3,446,2.3723,188,1.0,188,3,3,1,0.0,0,474,1441,20,1198,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:20:56.550617,16,20,56,0.0,42.6,0.0,84.6,53.77,188,187,179,1,3,1,4,5,1,3,445,2.367,188,1.0,188,3,3,1,0.0,0,404,1427,12,1166,8,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:20:57.283476,16,20,57,6.9,42.6,0.0,84.6,53.79,188,188,180,1,3,1,4,5,1,3,446,2.3723,188,1.0,188,3,3,1,0.0367,0,386,1395,18,1150,6,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:20:58.082302,16,20,58,0.0,42.6,0.0,84.6,53.8,188,188,180,1,3,1,4,5,1,3,446,2.3723,188,1.0,188,3,3,1,0.0,0,475,1441,20,1198,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:20:58.948238,16,20,58,0.0,42.6,0.0,84.6,53.81,188,188,180,1,3,1,4,5,1,3,446,2.3723,188,1.0,188,3,3,1,0.0,0,453,1441,20,1198,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:20:59.786110,16,20,59,3.3,42.6,0.0,84.6,53.83,188,187,179,1,3,1,4,5,1,3,445,2.367,188,1.0,188,3,3,1,0.0176,0,426,1427,12,1166,8,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:00.526453,16,21,0,0.0,42.5,0.0,84.6,53.84,188,188,180,1,3,1,4,5,1,3,446,2.3723,188,1.0,188,3,3,1,0.0,0,515,1433,20,1195,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:01.218508,16,21,1,3.4,42.5,0.0,84.6,53.85,188,188,180,1,3,1,4,5,1,3,446,2.3723,188,1.0,188,3,3,1,0.0181,0,440,1403,18,1146,6,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:01.916804,16,21,1,0.0,42.5,0.0,84.6,53.86,188,188,180,1,3,1,4,5,1,3,446,2.3723,188,1.0,188,3,3,1,0.0,0,440,1442,21,1198,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:02.704053,16,21,2,0.0,42.5,0.0,84.6,53.88,188,187,179,0,3,1,4,5,1,3,445,2.367,188,1.0,188,3,3,1,0.0,0,408,1427,12,1173,8,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:03.439131,16,21,3,0.0,42.5,0.0,84.6,53.89,188,188,180,1,3,1,4,5,1,3,446,2.3723,188,1.0,188,3,3,1,0.0,0,431,1433,20,1195,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:04.213856,16,21,4,0.0,42.5,0.0,84.6,53.9,188,187,179,1,3,1,4,5,1,3,445,2.367,188,1.0,188,3,3,1,0.0,0,373,1403,18,1146,6,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:04.956765,16,21,4,0.0,42.5,0.0,84.6,53.91,188,188,180,1,3,1,4,5,1,3,446,2.3723,188,1.0,188,3,3,1,0.0,0,484,1432,20,1193,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:05.709669,16,21,5,2.9,42.5,0.0,84.6,53.93,188,187,179,1,3,1,4,5,1,3,442,2.3511,188,1.0,188,3,3,1,0.0154,0,400,1426,12,1165,8,0,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:06.414939,16,21,6,0.0,42.5,0.0,84.6,53.94,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0,0,452,1430,20,1193,12,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
2026-05-27 16:21:07.117173,16,21,7,6.5,42.5,0.0,84.6,53.95,188,188,180,1,3,1,4,5,1,3,443,2.3564,188,1.0,188,3,3,1,0.0346,0,342,1402,18,1145,6,1,level4_kernel_rootkit_like_behavior,ebpf,malicious
