timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,background_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,keyboard_hardware_interrupts,kernel_context_switches_delta,kernel_sys_read_delta,kernel_sys_write_delta,label
2026-05-23 12:44:38.624528,12,44,38,0.0,68.5,50.2,84.3,105.87,213,213,202,1,3,2,4,6,2,3,747,3.507,213,1.0,213,9,9,1,0.0,0,392,1609,71,malicious
2026-05-23 12:44:39.406789,12,44,39,0.0,68.5,50.2,84.3,105.89,213,213,202,1,3,2,4,6,2,3,747,3.507,213,1.0,213,9,9,1,0.0,0,284,1595,60,malicious
2026-05-23 12:44:40.149327,12,44,40,0.0,68.5,50.2,84.3,105.9,213,213,202,1,2,2,4,6,4,3,723,3.3944,213,1.0,213,9,9,1,0.0,0,341,1590,66,malicious
2026-05-23 12:44:40.903666,12,44,40,6.1,68.5,50.2,84.3,105.91,213,213,202,1,2,2,4,6,4,3,723,3.3944,213,1.0,213,9,9,1,0.0286,0,301,1579,51,malicious
2026-05-23 12:44:41.738123,12,44,41,3.3,68.5,50.2,84.3,105.93,213,213,202,1,2,2,4,6,4,3,712,3.3427,213,1.0,213,9,9,1,0.0155,0,442,1579,56,malicious
2026-05-23 12:44:42.506691,12,44,42,6.9,67.0,48.3,84.3,105.94,214,214,203,1,2,2,4,6,4,3,709,3.3131,214,1.0,214,9,9,1,0.0322,0,900,1698,226,malicious
2026-05-23 12:44:43.370114,12,44,43,16.1,67.0,48.3,84.3,105.95,212,212,201,2,2,2,4,6,2,3,710,3.3491,212,1.0,212,9,9,1,0.0759,0,573,1611,76,malicious
2026-05-23 12:44:44.146394,12,44,44,6.7,67.1,48.2,84.3,105.97,212,212,201,1,2,2,4,6,2,3,708,3.3396,212,1.0,212,7,7,1,0.0316,0,829,1787,153,malicious
2026-05-23 12:44:44.985404,12,44,44,19.4,67.1,47.5,84.3,105.98,211,211,200,1,2,2,4,6,2,3,687,3.2559,211,1.0,211,7,7,1,0.0919,0,768,1699,136,malicious
2026-05-23 12:44:45.858995,12,44,45,12.9,67.1,47.4,84.3,105.99,211,211,200,1,2,2,4,6,2,3,688,3.2607,211,1.0,211,7,7,1,0.0611,0,668,1653,105,malicious
2026-05-23 12:44:46.606456,12,44,46,3.2,67.2,47.4,84.3,106.01,211,211,200,1,2,2,4,6,2,3,687,3.2559,211,1.0,211,6,6,1,0.0152,0,780,1648,110,malicious
2026-05-23 12:44:47.376459,12,44,47,13.3,67.2,47.4,84.3,106.02,211,211,200,2,2,2,4,6,2,3,688,3.2607,211,1.0,211,6,6,1,0.063,0,453,2059,70,malicious
2026-05-23 12:44:48.113073,12,44,48,10.0,67.2,47.3,84.3,106.03,211,211,200,2,2,2,4,6,2,3,685,3.2464,211,1.0,211,6,6,1,0.0474,0,452,2451,77,malicious
2026-05-23 12:44:48.864146,12,44,48,9.7,67.3,47.3,84.3,106.05,211,211,200,1,2,2,4,6,2,3,685,3.2464,211,1.0,211,6,6,1,0.046,0,1185,1636,160,malicious
2026-05-23 12:44:49.679491,12,44,49,58.6,67.3,47.3,84.3,106.06,211,211,200,3,2,2,4,6,2,3,685,3.2464,211,1.0,211,6,6,1,0.2777,0,1407,1575,66,malicious
2026-05-23 12:44:50.444871,12,44,50,6.7,67.6,47.3,84.3,106.07,211,211,200,2,2,2,4,6,2,3,687,3.2559,211,1.0,211,6,6,1,0.0318,0,1544,1713,93,malicious
2026-05-23 12:44:51.196603,12,44,51,6.5,67.7,47.3,84.3,106.08,212,212,201,1,2,2,4,6,2,3,689,3.25,212,1.0,212,6,6,1,0.0307,0,1349,1694,85,malicious
2026-05-23 12:44:51.900625,12,44,51,9.7,67.8,47.3,84.3,106.1,212,212,201,1,2,2,4,6,2,3,689,3.25,212,1.0,212,6,6,1,0.0458,0,1362,1656,96,malicious
2026-05-23 12:44:52.669464,12,44,52,10.3,67.8,47.3,84.3,106.11,212,212,201,1,2,2,4,6,2,3,689,3.25,212,1.0,212,6,6,1,0.0486,0,1041,1613,56,malicious
2026-05-23 12:44:53.437803,12,44,53,3.6,67.9,46.9,84.3,106.12,212,211,200,1,1,2,4,6,5,3,619,2.9198,212,1.0,212,6,6,1,0.017,0,1396,1775,200,malicious
2026-05-23 12:44:54.344045,12,44,54,10.0,42.4,43.1,84.3,106.13,208,208,197,1,1,2,4,6,2,3,614,2.9519,208,1.0,208,6,6,1,0.0481,0,1630,1675,110,malicious
2026-05-23 12:44:55.127811,12,44,55,19.4,41.5,43.1,84.3,106.15,208,208,197,3,1,2,4,6,3,3,617,2.9663,208,1.0,208,5,5,1,0.0933,0,1851,251185,102,malicious
2026-05-23 12:44:55.880099,12,44,55,23.3,41.5,43.1,84.3,106.16,208,208,197,2,1,2,4,6,3,3,614,2.9519,208,1.0,208,5,5,1,0.112,0,1387,1607,77,malicious
2026-05-23 12:44:56.642570,12,44,56,10.0,42.1,43.1,84.3,106.17,215,210,199,2,1,2,4,6,3,3,625,2.907,215,1.0,215,5,5,1,0.0465,0,1676,1876,256,malicious
2026-05-23 12:44:57.401010,12,44,57,65.5,42.0,43.1,84.3,106.19,211,211,200,2,1,2,4,6,3,3,625,2.9621,211,1.0,211,5,5,1,0.3104,0,1655,1971,227,malicious
2026-05-23 12:44:58.127942,12,44,58,16.7,41.8,41.7,84.3,106.2,209,209,198,2,2,2,4,6,3,3,616,2.9474,209,1.0,209,5,5,1,0.0799,0,1764,8020,5752,malicious
2026-05-23 12:44:59.051588,12,44,59,0.0,41.7,41.7,84.3,106.21,209,209,198,1,2,2,4,6,3,3,622,2.9761,209,1.0,209,5,5,1,0.0,0,1440,1842,208,malicious
2026-05-23 12:45:00.067223,12,45,0,48.3,41.7,41.7,84.3,106.23,209,209,198,3,2,2,4,6,3,3,626,2.9952,209,1.0,209,5,5,1,0.2311,0,1610,1802,138,malicious
2026-05-23 12:45:00.826555,12,45,0,10.7,42.1,41.7,84.3,106.24,209,209,198,2,2,2,4,6,3,3,623,2.9809,209,1.0,209,4,4,1,0.0512,0,3434,1771,193,malicious
2026-05-23 12:45:01.618982,12,45,1,16.7,42.1,41.7,84.3,106.26,209,209,198,1,2,2,4,6,3,3,621,2.9713,209,1.0,209,4,4,1,0.0799,0,1340,1673,64,malicious
2026-05-23 12:45:02.360052,12,45,2,10.0,42.1,40.9,84.3,106.27,210,210,199,1,2,2,4,6,4,3,615,2.9286,210,1.0,210,4,4,1,0.0476,0,1383,1649,100,malicious
2026-05-23 12:45:03.268700,12,45,3,10.3,42.2,40.9,84.3,106.28,210,210,199,1,2,2,4,6,4,3,609,2.9,210,1.0,210,4,4,1,0.049,0,1204,1616,68,malicious
2026-05-23 12:45:04.027837,12,45,4,9.7,42.2,40.9,84.3,106.3,210,210,199,1,2,2,4,6,4,3,605,2.881,210,1.0,210,4,4,1,0.0462,0,1390,1608,62,malicious
2026-05-23 12:45:04.881132,12,45,4,25.8,42.2,40.1,84.3,106.31,210,210,199,2,2,2,4,6,5,3,587,2.7952,210,1.0,210,4,4,1,0.1229,0,1246,1817,181,malicious
2026-05-23 12:45:05.700600,12,45,5,29.0,42.2,40.0,84.3,106.33,210,210,199,2,2,2,4,6,5,3,577,2.7476,210,1.0,210,4,4,1,0.1381,0,1941,1953,338,malicious
2026-05-23 12:45:06.503536,12,45,6,40.0,36.3,37.3,84.3,106.34,204,203,192,3,0,2,4,6,2,3,483,2.3676,204,1.0,204,4,4,1,0.1961,0,2679,1886,371,malicious
2026-05-23 12:45:07.361601,12,45,7,25.8,31.9,32.6,84.3,106.35,202,202,191,3,0,2,4,6,2,3,479,2.3713,202,1.0,202,4,4,1,0.1277,0,2525,2057,402,malicious
2026-05-23 12:45:08.172815,12,45,8,10.7,31.8,31.9,84.3,106.37,201,201,190,2,0,2,4,6,2,3,478,2.3781,201,1.0,201,4,4,1,0.0532,0,1655,1586,81,malicious
