timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,background_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,keyboard_hardware_interrupts,kernel_context_switches_delta,kernel_sys_read_delta,kernel_sys_write_delta,kernel_openat_delta,kernel_execve_delta,kernel_connect_delta,scenario,collector_type,label
2026-05-31T01:57:56.557873,1,57,56,71.4,49.4,0.0,88.2,24.01,248,248,233,5,2,5,13,5,1,4,618,2.4919,248,1.0,248,79,79,2,0.2879,0,7923,3803,621,2690,21,1,demo_vm_idle,ebpf,benign
2026-05-31T01:57:57.247971,1,57,57,54.8,49.3,0.0,88.2,24.02,245,245,230,5,2,5,12,5,1,4,613,2.502,245,1.0,245,75,75,2,0.2237,0,11429,5184,1669,2871,13,6,demo_vm_idle,ebpf,benign
2026-05-31T01:57:57.990906,1,57,57,65.8,49.4,0.0,88.2,24.03,245,245,230,5,2,5,12,5,1,4,621,2.5347,245,1.0,245,76,76,2,0.2686,0,7642,2626,616,1850,18,1,demo_vm_idle,ebpf,benign
2026-05-31T01:57:58.696201,1,57,58,54.5,49.4,0.0,88.2,24.04,248,248,233,4,2,5,13,5,1,4,616,2.4839,248,1.0,248,75,75,2,0.2198,0,6762,3820,627,2624,20,0,demo_vm_idle,ebpf,benign
2026-05-31T01:57:59.733545,1,57,59,55.0,49.4,0.0,88.2,24.06,245,245,230,4,2,5,12,5,1,4,619,2.5265,245,1.0,245,76,76,2,0.2245,0,5573,2313,709,1504,5,1,demo_vm_idle,ebpf,benign
2026-05-31T01:58:00.408690,1,58,0,61.8,49.4,0.0,88.2,24.07,245,245,230,5,2,5,12,5,1,4,621,2.5347,245,1.0,245,76,76,2,0.2522,0,5914,2076,423,1438,10,0,demo_vm_idle,ebpf,benign
2026-05-31T01:58:01.146358,1,58,1,79.4,49.4,0.0,88.2,24.08,247,245,230,4,2,5,12,5,1,4,621,2.5142,247,1.0,247,75,75,2,0.3215,0,6267,2716,498,1759,2,1,demo_vm_idle,ebpf,benign
2026-05-31T01:58:01.882487,1,58,1,51.5,49.4,0.0,88.2,24.1,248,248,233,4,2,5,13,5,1,4,624,2.5161,248,1.0,248,75,75,2,0.2077,0,7415,3124,493,2319,28,0,demo_vm_idle,ebpf,benign
2026-05-31T01:58:02.624367,1,58,2,83.3,49.3,0.0,88.2,24.11,247,243,230,5,2,5,11,5,0,4,619,2.5061,247,1.0,247,76,76,2,0.3372,0,10254,3984,1494,2234,15,5,demo_vm_idle,ebpf,benign
2026-05-31T01:58:03.340506,1,58,3,48.6,49.4,0.0,88.2,24.12,245,245,230,4,2,5,12,5,1,4,621,2.5347,245,1.0,245,73,73,2,0.1984,0,9143,3875,898,2710,18,2,demo_vm_idle,ebpf,benign
2026-05-31T01:58:04.040351,1,58,4,66.7,49.3,0.0,88.2,24.13,248,248,233,4,2,5,13,5,1,4,616,2.4839,248,1.0,248,72,72,2,0.269,0,4592,3611,517,2558,20,0,demo_vm_idle,ebpf,benign
2026-05-31T01:58:04.814346,1,58,4,50.0,49.4,0.0,88.2,24.14,248,248,233,4,2,5,13,5,1,4,624,2.5161,248,1.0,248,74,74,2,0.2016,0,5491,2084,484,1426,3,1,demo_vm_idle,ebpf,benign
2026-05-31T01:58:05.543036,1,58,5,51.6,49.4,0.0,88.2,24.16,245,245,230,5,2,5,12,5,1,4,613,2.502,245,1.0,245,72,72,2,0.2106,0,7734,2167,539,1480,5,0,demo_vm_idle,ebpf,benign
2026-05-31T01:58:06.210599,1,58,6,46.2,49.4,0.0,88.2,24.17,248,248,233,5,2,5,13,5,2,4,624,2.5161,248,1.0,248,74,74,2,0.1863,0,6132,3165,644,2098,14,1,demo_vm_idle,ebpf,benign
2026-05-31T01:58:06.914066,1,58,6,63.6,49.4,0.0,88.2,24.18,248,248,233,4,2,5,13,5,1,4,624,2.5161,248,1.0,248,74,74,2,0.2565,0,6147,3028,410,2263,15,0,demo_vm_idle,ebpf,benign
2026-05-31T01:58:07.639986,1,58,7,57.1,49.4,0.0,88.2,24.19,245,244,230,5,2,5,12,5,1,4,620,2.5306,245,1.0,245,73,73,2,0.2331,0,7691,2867,534,1860,20,1,demo_vm_idle,ebpf,benign
2026-05-31T01:58:08.363435,1,58,8,64.7,49.4,0.0,88.2,24.2,245,245,230,5,2,5,12,5,1,4,618,2.5224,245,1.0,245,73,73,2,0.2641,0,8077,2839,869,2096,19,4,demo_vm_idle,ebpf,benign
2026-05-31T01:58:09.127143,1,58,9,55.0,49.5,0.0,88.2,24.22,245,245,230,6,2,5,12,5,1,4,614,2.5061,245,1.0,245,74,74,2,0.2245,0,8932,4814,1293,2832,5,3,demo_vm_idle,ebpf,benign
2026-05-31T01:58:09.815751,1,58,9,36.1,49.4,0.0,88.2,24.23,244,244,230,4,2,4,12,5,1,4,611,2.5041,244,1.0,244,74,74,2,0.148,0,9915,4168,694,2484,20,0,demo_vm_idle,ebpf,benign
2026-05-31T01:58:10.527707,1,58,10,32.4,49.4,0.0,88.2,24.24,247,247,233,3,2,4,13,5,1,4,606,2.4534,247,1.0,247,73,73,2,0.1312,0,9486,3075,491,2191,11,1,demo_vm_idle,ebpf,benign
2026-05-31T01:58:11.230288,1,58,11,57.9,49.4,0.0,88.2,24.25,247,247,233,4,2,4,13,5,1,4,613,2.4818,247,1.0,247,75,75,2,0.2344,0,6316,2736,455,1756,2,1,demo_vm_idle,ebpf,benign
2026-05-31T01:58:11.917994,1,58,11,58.3,49.4,0.0,88.2,24.26,247,247,233,4,2,4,13,5,1,4,614,2.4858,247,1.0,247,74,74,2,0.236,0,6234,3786,571,2587,22,0,demo_vm_idle,ebpf,benign
2026-05-31T01:58:12.628439,1,58,12,17.6,49.3,0.0,88.2,24.28,244,244,230,3,2,4,12,5,1,4,611,2.5041,244,1.0,244,74,74,2,0.0721,0,9111,2151,442,1464,12,1,demo_vm_idle,ebpf,benign
2026-05-31T01:58:13.388278,1,58,13,50.0,49.3,0.0,88.2,24.29,244,244,230,4,2,4,12,5,1,4,605,2.4795,244,1.0,244,73,73,2,0.2049,0,6894,3031,444,2077,7,1,demo_vm_idle,ebpf,benign
2026-05-31T01:58:14.258452,1,58,14,61.0,49.3,0.0,88.2,24.3,244,244,230,5,2,4,12,5,1,4,611,2.5041,244,1.0,244,74,74,2,0.25,0,8108,2786,589,1740,2,1,demo_vm_idle,ebpf,benign
2026-05-31T01:58:15.114307,1,58,15,50.0,49.3,0.0,88.2,24.31,244,244,230,3,2,4,12,5,1,4,603,2.4713,244,1.0,244,73,73,2,0.2049,0,12139,4446,1565,2698,9,6,demo_vm_idle,ebpf,benign
2026-05-31T01:58:15.962387,1,58,15,41.3,49.2,0.0,88.2,24.33,247,247,233,3,2,4,13,5,1,4,614,2.4858,247,1.0,247,73,73,2,0.1672,0,7394,4015,569,2845,11,1,demo_vm_idle,ebpf,benign
