timestamp,hour,minute,second,cpu_usage,memory_usage,swap_memory,disk_usage_percent,system_uptime_minutes,process_count,active_processes,background_processes,high_cpu_processes,high_memory_processes,python_processes,shell_processes,suspicious_process_names,zombie_processes,cpu_threads,total_threads,thread_to_process_ratio,keyboard_events,keyboard_to_process_ratio,total_open_files,network_connections,total_connections,users_logged_in,cpu_to_keyboard_ratio,keyboard_hardware_interrupts,kernel_context_switches_delta,kernel_sys_read_delta,kernel_sys_write_delta,label
2026-05-23 23:40:24.171198,23,40,24,70.0,86.6,100.0,78.0,72.73,269,269,258,3,4,1,10,5,1,4,984,3.658,269,1.0,269,37,37,2,0.2602,3,5010,2347,534,benign
2026-05-23 23:40:24.911337,23,40,24,69.2,86.6,100.0,78.0,72.75,272,272,261,4,4,1,11,5,1,4,987,3.6287,272,1.0,272,37,37,2,0.2544,0,4504,3363,497,benign
2026-05-23 23:40:25.619588,23,40,25,55.3,86.5,100.0,78.0,72.76,269,269,258,3,4,1,10,5,1,4,984,3.658,269,1.0,269,37,37,2,0.2056,0,5338,2394,521,benign
2026-05-23 23:40:26.324190,23,40,26,47.4,86.4,99.9,78.0,72.77,269,269,258,4,4,1,10,5,1,4,987,3.6691,269,1.0,269,37,37,2,0.1762,0,4967,2552,454,benign
2026-05-23 23:40:27.044444,23,40,27,43.2,86.4,99.9,78.0,72.78,269,269,258,3,4,1,10,5,1,4,986,3.6654,269,1.0,269,37,37,2,0.1606,0,3922,2732,413,benign
2026-05-23 23:40:27.755313,23,40,27,56.8,86.3,99.9,78.0,72.79,269,269,258,4,4,1,10,5,1,4,986,3.6654,269,1.0,269,37,37,2,0.2112,4,5179,3102,701,benign
2026-05-23 23:40:28.455511,23,40,28,13.2,86.2,99.9,78.1,72.81,269,269,258,3,4,1,10,5,1,4,985,3.6617,269,1.0,269,37,37,2,0.0491,13,4830,2773,1148,benign
2026-05-23 23:40:29.201720,23,40,29,14.6,86.2,99.9,78.1,72.82,269,269,258,3,4,1,10,5,1,4,985,3.6617,269,1.0,269,37,37,2,0.0543,8,2691,2395,692,benign
2026-05-23 23:40:29.929038,23,40,29,67.5,86.2,99.9,78.1,72.83,273,273,262,4,4,1,11,5,1,4,991,3.63,273,1.0,273,37,37,2,0.2473,4,5145,3670,762,benign
2026-05-23 23:40:30.657208,23,40,30,56.8,86.2,99.9,78.1,72.84,270,270,259,4,4,1,10,5,1,4,987,3.6556,270,1.0,270,37,37,2,0.2104,2,4771,2512,660,benign
2026-05-23 23:40:31.373762,23,40,31,64.1,86.2,99.9,78.1,72.85,270,270,259,4,4,1,10,5,1,4,987,3.6556,270,1.0,270,37,37,2,0.2374,1,5375,2366,539,benign
2026-05-23 23:40:32.105022,23,40,32,75.7,86.6,99.9,78.0,72.87,270,270,259,4,4,1,10,5,1,4,989,3.663,270,1.0,270,37,37,2,0.2804,8,4445,2535,837,benign
2026-05-23 23:40:32.839059,23,40,32,72.5,86.7,99.9,78.0,72.88,270,270,259,4,4,1,10,5,1,4,987,3.6556,270,1.0,270,37,37,2,0.2685,11,5764,2769,1077,benign
2026-05-23 23:40:33.576904,23,40,33,66.7,86.7,99.9,78.0,72.89,270,270,259,4,4,1,10,5,1,4,987,3.6556,270,1.0,270,37,37,2,0.247,16,6066,2930,1305,benign
2026-05-23 23:40:34.338948,23,40,34,65.0,86.8,99.9,78.0,72.9,270,270,259,3,4,1,10,5,1,4,987,3.6556,270,1.0,270,37,37,2,0.2407,12,5589,2723,1121,benign
2026-05-23 23:40:35.066948,23,40,35,56.4,86.8,99.9,78.0,72.92,273,273,262,4,4,1,11,5,1,4,990,3.6264,273,1.0,273,37,37,2,0.2066,8,5658,3719,939,benign
2026-05-23 23:40:35.760632,23,40,35,54.1,86.7,99.9,78.0,72.93,270,270,259,4,4,1,10,5,1,4,987,3.6556,270,1.0,270,37,37,2,0.2004,5,5480,2627,797,benign
2026-05-23 23:40:36.482842,23,40,36,62.2,86.7,99.9,78.0,72.94,270,270,259,3,4,1,10,5,1,4,985,3.6481,270,1.0,270,37,37,2,0.2304,5,4711,2463,721,benign
2026-05-23 23:40:37.220986,23,40,37,65.8,86.7,99.9,78.1,72.95,270,270,259,4,4,1,10,5,1,4,985,3.6481,270,1.0,270,37,37,2,0.2437,12,5400,2695,995,benign
2026-05-23 23:40:37.928388,23,40,37,27.0,86.6,99.9,78.1,72.96,270,270,259,3,4,1,10,5,1,4,986,3.6519,270,1.0,270,37,37,2,0.1,8,2729,2539,835,benign
2026-05-23 23:40:38.633510,23,40,38,54.1,86.6,99.9,78.1,72.98,269,269,258,3,4,1,10,5,1,4,984,3.658,269,1.0,269,37,37,2,0.2011,11,4654,2651,980,benign
2026-05-23 23:40:39.416637,23,40,39,85.7,86.6,99.9,78.1,72.99,271,269,258,5,4,1,10,5,1,4,985,3.6347,271,1.0,271,37,37,2,0.3162,9,5763,2643,931,benign
2026-05-23 23:40:40.157290,23,40,40,56.4,86.7,99.9,78.1,73.0,272,272,261,5,4,1,11,5,1,4,988,3.6324,272,1.0,272,37,37,2,0.2074,13,5931,3838,1166,benign
2026-05-23 23:40:40.885824,23,40,40,77.1,86.7,99.9,78.1,73.01,268,268,257,4,4,1,10,5,1,4,984,3.6716,268,1.0,268,36,36,2,0.2877,11,12153,2975,1064,benign
2026-05-23 23:40:41.626573,23,40,41,68.4,86.7,99.9,78.1,73.02,268,268,257,3,4,1,10,5,1,4,984,3.6716,268,1.0,268,36,36,2,0.2552,14,7536,3038,1162,benign
2026-05-23 23:40:42.380911,23,40,42,52.8,87.0,99.9,78.0,73.04,268,268,257,3,4,1,10,5,1,4,983,3.6679,268,1.0,268,36,36,2,0.197,7,6139,2457,745,benign
2026-05-23 23:40:43.107218,23,40,43,55.3,87.0,99.9,78.0,73.05,268,268,257,4,4,1,10,5,1,4,983,3.6679,268,1.0,268,36,36,2,0.2063,11,6626,2690,1011,benign
2026-05-23 23:40:43.822609,23,40,43,73.7,87.0,99.9,78.0,73.06,268,268,257,4,4,1,10,5,1,4,983,3.6679,268,1.0,268,35,35,2,0.275,13,5569,2809,1193,benign
2026-05-23 23:40:44.536602,23,40,44,72.5,87.1,99.9,78.0,73.07,271,271,260,4,4,1,11,5,1,4,986,3.6384,271,1.0,271,35,35,2,0.2675,14,5823,3805,1131,benign
2026-05-23 23:40:45.300845,23,40,45,79.5,87.0,99.8,78.0,73.09,271,271,260,5,4,1,11,5,1,4,985,3.6347,271,1.0,271,36,36,2,0.2934,13,6928,2834,1180,benign
2026-05-23 23:40:46.011691,23,40,46,48.6,87.0,99.8,78.0,73.1,268,268,257,4,4,1,10,5,1,4,982,3.6642,268,1.0,268,36,36,2,0.1813,12,5087,2828,1153,benign
2026-05-23 23:40:46.721712,23,40,46,21.6,86.8,99.8,78.0,73.11,268,268,257,4,4,1,10,5,1,4,984,3.6716,268,1.0,268,36,36,2,0.0806,15,4518,2834,1262,benign
2026-05-23 23:40:47.445171,23,40,47,65.8,86.8,99.8,78.0,73.12,268,268,257,3,4,1,10,5,1,4,983,3.6679,268,1.0,268,35,35,2,0.2455,17,3279,2714,1119,benign
2026-05-23 23:40:48.164128,23,40,48,54.1,86.8,99.8,78.0,73.13,268,268,257,3,4,1,10,5,1,4,983,3.6679,268,1.0,268,35,35,2,0.2019,11,5416,2758,1100,benign
2026-05-23 23:40:48.901203,23,40,48,61.1,86.7,99.8,78.0,73.15,268,268,257,4,4,1,10,5,1,4,984,3.6716,268,1.0,268,35,35,2,0.228,10,5298,2658,1024,benign
2026-05-23 23:40:49.622214,23,40,49,60.5,86.7,99.8,78.0,73.16,271,271,260,3,4,1,11,5,1,4,987,3.6421,271,1.0,271,35,35,2,0.2232,14,4760,3827,1175,benign
2026-05-23 23:40:50.341060,23,40,50,56.8,86.7,99.8,78.1,73.17,271,268,257,4,4,1,10,5,1,4,984,3.631,271,1.0,271,35,35,2,0.2096,16,5585,2848,1238,benign
2026-05-23 23:40:51.059528,23,40,51,63.2,86.7,99.8,78.1,73.18,268,268,257,4,4,1,10,5,1,4,981,3.6604,268,1.0,268,34,34,2,0.2358,13,4615,2830,1195,benign
2026-05-23 23:40:51.776233,23,40,51,54.1,86.7,99.8,78.1,73.19,268,268,257,4,4,1,10,5,1,4,981,3.6604,268,1.0,268,34,34,2,0.2019,11,5451,2725,1079,benign
2026-05-23 23:40:52.512183,23,40,52,78.9,86.7,99.8,78.1,73.21,268,268,257,3,4,1,10,5,1,4,984,3.6716,268,1.0,268,34,34,2,0.2944,12,5019,5358,1033,benign
2026-05-23 23:40:53.264308,23,40,53,64.1,86.7,99.8,78.1,73.22,268,268,257,3,4,1,10,5,1,4,985,3.6754,268,1.0,268,34,34,2,0.2392,16,6033,2946,1361,benign
2026-05-23 23:40:53.974679,23,40,53,46.2,87.0,99.8,78.0,73.23,268,268,257,4,4,1,10,5,1,4,984,3.6716,268,1.0,268,34,34,2,0.1724,15,5914,2895,1303,benign
2026-05-23 23:40:54.701315,23,40,54,54.3,87.1,99.8,78.0,73.24,271,271,260,3,4,1,11,5,1,4,987,3.6421,271,1.0,271,34,34,2,0.2004,12,4914,3754,1080,benign
2026-05-23 23:40:55.402609,23,40,55,17.5,87.0,99.8,78.0,73.26,268,268,257,4,4,1,10,5,1,4,984,3.6716,268,1.0,268,34,34,2,0.0653,10,5174,2706,1000,benign
2026-05-23 23:40:56.110999,23,40,56,31.7,87.0,99.8,78.0,73.27,268,268,257,4,4,1,10,5,1,4,983,3.6679,268,1.0,268,34,34,2,0.1183,11,3316,2665,989,benign
2026-05-23 23:40:56.824489,23,40,56,42.5,87.0,99.8,78.0,73.28,268,268,257,3,4,1,10,5,1,4,984,3.6716,268,1.0,268,33,33,2,0.1586,15,5355,2815,1208,benign
2026-05-23 23:40:57.579559,23,40,57,66.7,86.9,99.8,78.0,73.29,268,268,257,3,4,1,10,5,1,4,982,3.6642,268,1.0,268,33,33,2,0.2489,7,5392,2565,833,benign
2026-05-23 23:40:58.317634,23,40,58,71.4,86.9,99.6,78.0,73.3,268,268,257,4,4,1,10,5,1,4,983,3.6679,268,1.0,268,33,33,2,0.2664,8,6448,2545,886,benign
2026-05-23 23:40:59.045012,23,40,59,58.8,87.0,99.4,78.0,73.32,268,268,257,4,4,1,10,5,1,4,982,3.6642,268,1.0,268,34,34,2,0.2194,7,7027,2587,887,benign
2026-05-23 23:40:59.773526,23,40,59,65.8,87.1,99.3,78.1,73.33,271,271,260,4,4,1,11,5,1,4,985,3.6347,271,1.0,271,34,34,2,0.2428,6,5835,3526,711,benign
2026-05-23 23:41:00.500549,23,41,0,58.3,87.1,99.3,78.1,73.34,268,268,257,3,4,1,10,5,1,4,982,3.6642,268,1.0,268,34,34,2,0.2175,9,5020,2689,966,benign
2026-05-23 23:41:01.272139,23,41,1,76.3,87.2,99.3,78.1,73.35,268,268,257,4,4,1,10,5,1,4,982,3.6642,268,1.0,268,34,34,2,0.2847,13,5761,2798,1116,benign
2026-05-23 23:41:02.016498,23,41,2,82.1,87.2,99.3,78.1,73.36,268,268,257,4,4,1,10,5,1,4,982,3.6642,268,1.0,268,34,34,2,0.3063,13,4820,2786,1221,benign
2026-05-23 23:41:02.722424,23,41,2,84.2,87.2,99.3,78.1,73.38,268,268,257,4,4,1,10,5,1,4,982,3.6642,268,1.0,268,34,34,2,0.3142,15,5020,2738,1139,benign
2026-05-23 23:41:03.464321,23,41,3,82.5,87.8,99.3,78.1,73.39,268,268,257,4,4,1,10,5,1,4,982,3.6642,268,1.0,268,34,34,2,0.3078,16,5944,2832,1297,benign
2026-05-23 23:41:04.202359,23,41,4,80.0,89.0,99.3,78.1,73.4,268,268,257,4,4,1,10,5,1,4,981,3.6604,268,1.0,268,34,34,2,0.2985,14,5141,2784,1200,benign
2026-05-23 23:41:04.897789,23,41,4,37.5,89.3,99.3,78.0,73.41,271,271,260,4,4,1,11,5,1,4,984,3.631,271,1.0,271,34,34,2,0.1384,15,4371,3855,1215,benign
2026-05-23 23:41:05.613526,23,41,5,81.6,89.9,99.8,78.0,73.43,268,268,257,5,4,1,10,5,1,4,982,3.6642,268,1.0,268,34,34,2,0.3045,15,3980,2734,1081,benign
2026-05-23 23:41:06.348822,23,41,6,77.5,90.4,100.0,78.0,73.44,268,268,257,5,4,1,10,5,1,4,982,3.6642,268,1.0,268,34,34,2,0.2892,10,4083,2563,873,benign
2026-05-23 23:41:07.065740,23,41,7,69.2,86.0,100.0,78.0,73.45,268,268,257,4,4,1,10,5,1,4,981,3.6604,268,1.0,268,34,34,2,0.2582,11,5514,2773,1117,benign
2026-05-23 23:41:07.774174,23,41,7,53.8,86.1,100.0,78.0,73.46,268,268,257,3,4,1,10,5,1,4,981,3.6604,268,1.0,268,34,34,2,0.2007,17,4614,2810,1250,benign
2026-05-23 23:41:08.493964,23,41,8,56.4,86.1,100.0,78.0,73.47,268,268,257,4,4,1,10,5,1,4,983,3.6679,268,1.0,268,34,34,2,0.2104,11,4724,2705,1029,benign
2026-05-23 23:41:09.307488,23,41,9,90.0,86.1,100.0,78.0,73.49,268,268,257,4,4,1,10,5,1,4,983,3.6679,268,1.0,268,34,34,2,0.3358,13,4280,2738,1109,benign
2026-05-23 23:41:10.039955,23,41,10,78.4,86.3,100.0,78.0,73.5,271,271,260,4,4,1,11,5,1,4,985,3.6347,271,1.0,271,34,34,2,0.2893,14,5204,3830,1174,benign
2026-05-23 23:41:10.771960,23,41,10,81.1,87.8,100.0,78.0,73.51,268,268,257,4,4,1,10,5,1,4,982,3.6642,268,1.0,268,34,34,2,0.3026,7,5098,2625,856,benign
2026-05-23 23:41:11.505609,23,41,11,89.2,88.3,100.0,78.0,73.52,268,268,257,4,4,1,10,5,1,4,981,3.6604,268,1.0,268,33,33,2,0.3328,12,5552,2655,984,benign
2026-05-23 23:41:12.237827,23,41,12,76.9,88.9,100.0,78.1,73.54,268,268,257,4,4,1,10,5,1,4,981,3.6604,268,1.0,268,33,33,2,0.2869,7,5576,2483,783,benign
2026-05-23 23:41:12.980532,23,41,12,87.8,90.2,100.0,78.1,73.55,268,268,257,4,4,1,10,5,1,4,981,3.6604,268,1.0,268,33,33,2,0.3276,1,3779,2286,478,benign
2026-05-23 23:41:13.717217,23,41,13,57.9,86.5,100.0,78.1,73.56,267,267,256,4,4,1,10,5,1,4,989,3.7041,267,1.0,267,35,35,2,0.2169,6,5863,2503,795,benign
2026-05-23 23:41:14.442583,23,41,14,56.8,86.5,100.0,78.1,73.57,270,270,259,4,4,1,11,5,1,4,990,3.6667,270,1.0,270,33,33,2,0.2104,11,8009,3869,1797,benign
2026-05-23 23:41:15.186617,23,41,15,62.5,86.5,100.0,78.1,73.58,270,270,259,3,4,1,11,5,1,4,990,3.6667,270,1.0,270,33,33,2,0.2315,11,6048,3341,1309,benign
2026-05-23 23:41:15.951738,23,41,15,85.4,86.7,100.0,78.1,73.6,267,267,256,5,4,1,10,5,1,4,988,3.7004,267,1.0,267,33,33,2,0.3199,11,7803,3038,1279,benign
2026-05-23 23:41:16.684510,23,41,16,88.1,86.8,100.0,78.1,73.61,267,267,256,4,4,1,10,5,1,4,987,3.6966,267,1.0,267,33,33,2,0.33,12,5283,2864,1246,benign
2026-05-23 23:41:17.416453,23,41,17,82.9,87.8,100.0,78.1,73.62,267,267,256,4,4,1,10,5,1,4,987,3.6966,267,1.0,267,33,33,2,0.3105,13,5016,2685,1005,benign
2026-05-23 23:41:18.163223,23,41,18,84.6,88.8,100.0,78.0,73.63,267,267,256,4,4,1,10,5,1,4,987,3.6966,267,1.0,267,33,33,2,0.3169,8,4463,2562,873,benign
2026-05-23 23:41:18.881681,23,41,18,77.5,89.5,100.0,78.0,73.65,267,267,256,4,4,1,10,5,1,4,987,3.6966,267,1.0,267,33,33,2,0.2903,12,5134,2718,1035,benign
2026-05-23 23:41:19.623714,23,41,19,81.6,90.8,100.0,78.0,73.66,270,270,259,4,4,1,11,5,1,4,992,3.6741,270,1.0,270,33,33,2,0.3022,13,4851,3805,1108,benign
2026-05-23 23:41:20.373442,23,41,20,81.1,91.2,100.0,78.0,73.67,270,267,256,5,4,1,10,5,1,4,988,3.6593,270,1.0,270,33,33,2,0.3004,13,4560,2773,1091,benign
2026-05-23 23:41:21.088843,23,41,21,55.3,86.9,100.0,78.0,73.68,267,267,256,4,4,1,10,5,1,4,987,3.6966,267,1.0,267,33,33,2,0.2071,6,5540,2575,795,benign
2026-05-23 23:41:21.789256,23,41,21,71.1,86.8,100.0,78.0,73.69,267,267,256,4,4,1,10,5,1,4,987,3.6966,267,1.0,267,33,33,2,0.2663,10,5345,2699,1046,benign
2026-05-23 23:41:22.484330,23,41,22,13.2,86.8,100.0,78.0,73.71,267,267,256,4,4,1,10,5,1,4,986,3.6929,267,1.0,267,33,33,2,0.0494,13,5712,2792,1214,benign
2026-05-23 23:41:23.245557,23,41,23,39.0,86.8,100.0,78.0,73.72,267,267,256,4,4,1,10,5,1,4,986,3.6929,267,1.0,267,33,33,2,0.1461,14,3486,2643,1038,benign
2026-05-23 23:41:24.042932,23,41,24,87.5,87.5,100.0,78.1,73.73,267,267,256,4,4,1,10,5,1,4,986,3.6929,267,1.0,267,34,34,2,0.3277,13,4455,2714,1119,benign
2026-05-23 23:41:24.801595,23,41,24,76.3,88.6,99.9,78.1,73.74,270,270,259,4,4,1,11,5,1,4,990,3.6667,270,1.0,270,34,34,2,0.2826,15,6280,3859,1189,benign
2026-05-23 23:41:25.585507,23,41,25,89.7,88.8,99.9,78.1,73.76,267,267,256,4,4,1,10,5,1,4,992,3.7154,267,1.0,267,35,35,2,0.336,3,4946,2392,565,benign
2026-05-23 23:41:26.331342,23,41,26,82.5,89.2,99.9,78.1,73.77,267,267,256,4,4,1,10,5,1,4,991,3.7116,267,1.0,267,35,35,2,0.309,15,6088,2798,1189,benign
2026-05-23 23:41:27.078938,23,41,27,90.2,90.3,100.0,78.1,73.78,267,267,256,5,4,1,10,5,1,4,993,3.7191,267,1.0,267,35,35,2,0.3378,14,6438,2736,1150,benign
2026-05-23 23:41:27.802053,23,41,27,83.8,90.7,100.0,78.1,73.79,267,267,256,4,4,1,10,5,1,4,993,3.7191,267,1.0,267,35,35,2,0.3139,16,4248,3132,1188,benign
2026-05-23 23:41:28.525278,23,41,28,78.4,87.0,100.0,78.1,73.81,267,267,256,4,4,1,10,5,1,4,994,3.7228,267,1.0,267,35,35,2,0.2936,10,4937,2750,1160,benign
2026-05-23 23:41:29.260920,23,41,29,61.5,86.9,100.0,78.1,73.82,267,267,256,4,4,1,10,5,1,4,993,3.7191,267,1.0,267,34,34,2,0.2303,10,5248,3223,1002,benign
2026-05-23 23:41:29.983010,23,41,29,68.4,86.8,100.0,78.1,73.83,270,270,259,3,4,1,11,5,1,4,996,3.6889,270,1.0,270,34,34,2,0.2533,14,4349,3822,1167,benign
2026-05-23 23:41:30.723242,23,41,30,90.0,87.2,100.0,78.0,73.84,267,267,256,4,4,1,10,5,1,4,992,3.7154,267,1.0,267,34,34,2,0.3371,13,5293,2811,1132,benign
2026-05-23 23:41:31.421549,23,41,31,51.4,87.2,100.0,78.0,73.86,267,267,256,4,4,1,10,5,1,4,993,3.7191,267,1.0,267,34,34,2,0.1925,15,4087,2767,1163,benign
2026-05-23 23:41:32.119421,23,41,32,41.0,88.7,100.0,78.0,73.87,267,267,256,4,4,1,10,5,1,4,993,3.7191,267,1.0,267,36,36,2,0.1536,7,2898,2394,651,benign
2026-05-23 23:41:32.847271,23,41,32,82.5,89.0,100.0,78.0,73.88,267,267,256,4,4,1,10,5,1,4,994,3.7228,267,1.0,267,37,37,2,0.309,6,4944,2496,775,benign
2026-05-23 23:41:33.568927,23,41,33,71.8,89.5,100.0,78.0,73.89,267,267,256,4,4,1,10,5,1,4,994,3.7228,267,1.0,267,39,39,2,0.2689,10,6160,2746,1071,benign
2026-05-23 23:41:34.308102,23,41,34,79.5,91.0,100.0,78.0,73.9,267,267,256,4,4,1,10,5,1,4,994,3.7228,267,1.0,267,40,40,2,0.2978,10,4605,2564,909,benign
2026-05-23 23:41:35.078910,23,41,35,89.5,91.4,100.0,78.0,73.92,270,270,259,4,4,1,11,5,1,4,999,3.7,270,1.0,270,40,40,2,0.3315,12,5162,3979,1092,benign
2026-05-23 23:41:35.791500,23,41,35,62.5,87.2,100.0,78.1,73.93,267,267,256,4,4,1,10,5,1,4,994,3.7228,267,1.0,267,40,40,2,0.2341,3,5293,2444,608,benign
2026-05-23 23:41:36.521858,23,41,36,75.0,87.1,100.0,78.1,73.94,267,267,256,3,4,1,10,5,1,4,993,3.7191,267,1.0,267,40,40,2,0.2809,4,4268,2429,686,benign
2026-05-23 23:41:37.245488,23,41,37,59.5,87.1,100.0,78.1,73.95,267,267,256,3,4,1,10,5,1,4,993,3.7191,267,1.0,267,40,40,2,0.2228,18,5405,2930,1391,benign
2026-05-23 23:41:37.986708,23,41,37,63.2,87.2,100.0,78.1,73.96,267,267,256,4,4,1,10,5,1,4,994,3.7228,267,1.0,267,40,40,2,0.2367,16,6294,2927,1338,benign
2026-05-23 23:41:38.690007,23,41,38,52.5,87.2,100.0,78.1,73.98,267,267,256,3,4,1,10,5,1,4,993,3.7191,267,1.0,267,40,40,2,0.1966,15,5275,2770,1199,benign
2026-05-23 23:41:39.425363,23,41,39,68.4,87.2,100.0,78.1,73.99,270,270,259,4,4,1,11,5,1,4,997,3.6926,270,1.0,270,40,40,2,0.2533,7,5288,2479,749,benign
2026-05-23 23:41:40.145832,23,41,40,75.0,87.1,100.0,78.1,74.0,270,270,259,3,4,1,11,5,1,4,996,3.6889,270,1.0,270,40,40,2,0.2778,7,4928,3643,859,benign
2026-05-23 23:41:40.831265,23,41,40,5.3,87.0,100.0,78.1,74.01,267,267,256,3,4,1,10,5,1,4,994,3.7228,267,1.0,267,40,40,2,0.0199,5,3443,2621,663,benign
2026-05-23 23:41:41.544155,23,41,41,71.8,87.0,100.0,78.1,74.02,267,267,256,4,4,1,10,5,1,4,995,3.7266,267,1.0,267,40,40,2,0.2689,4,7444,2497,477,benign
2026-05-23 23:41:42.295079,23,41,42,71.1,87.0,100.0,78.1,74.04,267,267,256,3,4,1,10,5,1,4,995,3.7266,267,1.0,267,40,40,2,0.2663,8,9252,2496,804,benign
2026-05-23 23:41:43.073053,23,41,43,76.9,87.1,100.0,78.1,74.05,267,267,256,4,4,1,10,5,1,4,995,3.7266,267,1.0,267,40,40,2,0.288,7,6741,2384,577,benign
2026-05-23 23:41:43.785188,23,41,43,79.5,87.3,100.0,78.0,74.06,267,267,256,4,4,1,10,5,1,4,995,3.7266,267,1.0,267,40,40,2,0.2978,5,6532,2459,724,benign
2026-05-23 23:41:44.493756,23,41,44,62.2,87.3,100.0,78.0,74.07,270,270,259,4,4,1,11,5,1,4,995,3.6852,270,1.0,270,40,40,2,0.2304,9,5913,3649,955,benign
2026-05-23 23:41:45.208755,23,41,45,63.2,87.3,100.0,78.0,74.09,270,270,259,4,4,1,11,5,1,4,995,3.6852,270,1.0,270,40,40,2,0.2341,6,5220,2452,686,benign
2026-05-23 23:41:45.924001,23,41,45,74.4,87.3,100.0,78.0,74.1,267,267,256,4,4,1,10,5,1,4,993,3.7191,267,1.0,267,40,40,2,0.2787,11,5885,2737,1055,benign
2026-05-23 23:41:46.655806,23,41,46,64.1,87.3,100.0,78.0,74.11,267,267,256,4,4,1,10,5,1,4,994,3.7228,267,1.0,267,40,40,2,0.2401,15,6845,2816,1240,benign
2026-05-23 23:41:47.370036,23,41,47,68.4,87.2,100.0,78.0,74.12,267,267,256,4,4,1,10,5,1,4,993,3.7191,267,1.0,267,40,40,2,0.2562,11,5052,2668,1017,benign
2026-05-23 23:41:48.102358,23,41,48,70.3,87.2,100.0,78.0,74.13,267,267,256,4,4,1,10,5,1,4,993,3.7191,267,1.0,267,40,40,2,0.2633,12,5343,2701,1092,benign
2026-05-23 23:41:48.836581,23,41,48,70.3,87.2,100.0,78.0,74.15,267,267,256,4,4,1,10,5,1,4,993,3.7191,267,1.0,267,40,40,2,0.2633,14,6069,2820,1215,benign
2026-05-23 23:41:49.539033,23,41,49,22.9,87.2,100.0,78.0,74.16,270,270,259,3,4,1,11,5,1,4,996,3.6889,270,1.0,270,40,40,2,0.0848,12,4153,3732,1057,benign
2026-05-23 23:41:50.254960,23,41,50,18.9,87.2,100.0,78.0,74.17,270,270,259,3,4,1,11,5,1,4,996,3.6889,270,1.0,270,40,40,2,0.07,9,3234,2494,796,benign
2026-05-23 23:41:50.986615,23,41,50,63.2,87.2,100.0,78.1,74.18,267,267,256,4,4,1,10,5,1,4,994,3.7228,267,1.0,267,40,40,2,0.2367,3,5314,2467,635,benign
2026-05-23 23:41:51.700536,23,41,51,51.3,87.2,100.0,78.1,74.19,267,267,256,3,4,1,10,5,1,4,992,3.7154,267,1.0,267,40,40,2,0.1921,1,3966,2273,477,benign
2026-05-23 23:41:52.434189,23,41,52,68.4,87.3,100.0,78.1,74.21,267,267,256,4,4,1,10,5,1,4,992,3.7154,267,1.0,267,40,40,2,0.2562,0,4735,4936,451,benign
2026-05-23 23:41:53.173091,23,41,53,56.4,87.2,100.0,78.1,74.22,267,267,256,3,4,1,10,5,1,4,995,3.7266,267,1.0,267,40,40,2,0.2112,4,4498,2411,657,benign
2026-05-23 23:41:53.909069,23,41,53,67.6,87.2,100.0,78.1,74.23,267,267,256,4,4,1,10,5,1,4,994,3.7228,267,1.0,267,40,40,2,0.2532,2,4816,2382,601,benign
2026-05-23 23:41:54.624992,23,41,54,57.1,87.2,100.0,78.1,74.24,270,270,259,4,4,1,11,5,1,4,997,3.6926,270,1.0,270,40,40,2,0.2115,0,5204,3382,535,benign
2026-05-23 23:41:55.381927,23,41,55,72.5,86.8,100.0,78.1,74.25,271,268,257,4,4,1,10,5,1,4,996,3.6753,271,1.0,271,40,40,2,0.2675,2,5350,2732,720,benign
2026-05-23 23:41:56.085249,23,41,56,71.8,87.1,100.0,78.1,74.27,268,268,257,5,4,1,10,5,1,4,997,3.7201,268,1.0,268,40,40,2,0.2679,0,6224,2958,1327,benign
2026-05-23 23:41:56.803976,23,41,56,51.3,87.1,100.0,78.1,74.28,268,268,257,4,4,1,10,5,1,4,998,3.7239,268,1.0,268,40,40,2,0.1914,0,4928,2335,524,benign
2026-05-23 23:41:57.520761,23,41,57,52.6,87.1,100.0,78.1,74.29,268,268,257,3,4,1,10,5,1,4,995,3.7127,268,1.0,268,40,40,2,0.1963,0,3899,2238,418,benign
2026-05-23 23:41:58.215648,23,41,58,66.7,87.3,100.0,78.0,74.3,268,268,257,4,4,1,10,5,1,4,997,3.7201,268,1.0,268,40,40,2,0.2489,1,4835,2328,514,benign
2026-05-23 23:41:58.925094,23,41,58,2.6,87.3,100.0,78.0,74.31,267,267,256,3,4,1,10,5,1,4,994,3.7228,267,1.0,267,39,39,2,0.0097,11,2242,2291,440,benign
2026-05-23 23:41:59.640506,23,41,59,55.0,87.3,100.0,78.0,74.33,270,270,259,3,4,1,11,5,1,4,997,3.6926,270,1.0,270,39,39,2,0.2037,3,3962,3353,494,benign
2026-05-23 23:42:00.358329,23,42,0,78.9,87.5,100.0,78.1,74.34,271,268,257,4,4,1,10,5,1,4,995,3.6716,271,1.0,271,39,39,2,0.2911,0,4890,2297,484,benign
2026-05-23 23:42:01.073793,23,42,1,66.7,87.5,100.0,78.1,74.35,268,268,257,4,4,1,10,5,1,4,995,3.7127,268,1.0,268,39,39,2,0.2489,0,4271,2298,412,benign
2026-05-23 23:42:01.792213,23,42,1,67.5,87.5,100.0,78.1,74.36,268,268,257,4,4,1,10,5,1,4,994,3.709,268,1.0,268,39,39,2,0.2519,12,5703,2695,1066,benign
